marker	cell_name	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	pct.diff
CD69	CD4+ T cell	1.35201491188949e-136	1.14177221912701	0.852	0.316	2.60695515310531e-132	3	0.536
CD69	CD4+ T cell	6.42098939684188e-199	0.918027504544304	0.753	0.256	1.23809517549905e-194	1	0.497
CD69	Eosinophil	1.35201491188949e-136	1.14177221912701	0.852	0.316	2.60695515310531e-132	3	0.536
CD69	Eosinophil	6.42098939684188e-199	0.918027504544304	0.753	0.256	1.23809517549905e-194	1	0.497
CD69	Natural killer cell	1.35201491188949e-136	1.14177221912701	0.852	0.316	2.60695515310531e-132	3	0.536
CD69	Natural killer cell	6.42098939684188e-199	0.918027504544304	0.753	0.256	1.23809517549905e-194	1	0.497
CD69	Natural killer cell	1.35201491188949e-136	1.14177221912701	0.852	0.316	2.60695515310531e-132	3	0.536
CD69	Natural killer cell	6.42098939684188e-199	0.918027504544304	0.753	0.256	1.23809517549905e-194	1	0.497
CD69	Natural killer cell	1.35201491188949e-136	1.14177221912701	0.852	0.316	2.60695515310531e-132	3	0.536
CD69	Natural killer cell	6.42098939684188e-199	0.918027504544304	0.753	0.256	1.23809517549905e-194	1	0.497
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Naive B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Naive B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Naive B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Naive B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Naive B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Naive B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Plasma cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Plasma cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Plasma cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B-2 cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B-2 cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B-2 cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Plasma cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Plasma cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Plasma cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Plasma cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Plasma cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Plasma cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	CD4+ T cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	CD4+ T cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	CD4+ T cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Plasma cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Plasma cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Plasma cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Lymphocyte	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Lymphocyte	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Lymphocyte	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	T cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	T cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	T cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	Plasma cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	Plasma cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	Plasma cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD79A	B cell	8.30191659537328e-152	0.73928597617726	0.635	0.025	1.60077555791988e-147	9	0.61
CD79A	B cell	5.27718910042068e-39	0.39058340567497	0.351	0.03	1.01754760234311e-34	10	0.321
CD79A	B cell	1.67324771956963e-59	0.492266053761175	0.268	0.026	3.22635625287415e-55	7	0.242
CD82	Oligodendrocyte progenitor cell	7.70760075734308e-145	0.657479477058512	0.649	0.157	1.48617957803089e-140	3	0.492
CD82	Astrocyte	7.70760075734308e-145	0.657479477058512	0.649	0.157	1.48617957803089e-140	3	0.492
CD82	Muscle satellite cell	7.70760075734308e-145	0.657479477058512	0.649	0.157	1.48617957803089e-140	3	0.492
CD82	B cell	7.70760075734308e-145	0.657479477058512	0.649	0.157	1.48617957803089e-140	3	0.492
CD82	CD56bright Natural killer cell	7.70760075734308e-145	0.657479477058512	0.649	0.157	1.48617957803089e-140	3	0.492
CD82	Muscle satellite cell	7.70760075734308e-145	0.657479477058512	0.649	0.157	1.48617957803089e-140	3	0.492
CD83	Myeloid cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	B cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Specialist antigen presenting cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Myeloid dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Mature dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	M1 macrophage	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Paneth cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	M1 macrophage	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Megakaryocyte erythroid cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	T cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Immune cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Monocyte	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	CCR7+ dendritic cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	Natural killer T (NKT) cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	B cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD83	B cell	1.9839700042499e-11	0.384229668610059	0.307	0.131	3.82549096219466e-07	7	0.176
CD93	CD141+CLEC9A+ dendritic cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	MKI67+ progenitor cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Macrophage	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Macrophage	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Endothelial cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Cancer stem cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Monocyte	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Endothelial cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Endothelial cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Hematopoietic stem cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Neutrophil	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Myeloid cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD93	Cancer stem cell	0	1.09735798968672	0.691	0.017	0	4	0.674
CD96	Cancer stem cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	Immune cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	Natural killer cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	Natural killer T(NKT) cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	Natural killer T (NKT) cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	Cancer stem cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	Exhausted T(Tex) cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	CD8+ T cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CD96	Cancer stem cell	3.29418434147307e-206	0.51819769126431	0.387	0.03	6.35184624722837e-202	1	0.357
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Epithelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Mature endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	MKI67+ progenitor cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Cancer cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Hematopoietic cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Vascular endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Stem cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Macrophage	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CDH5	Endothelial cell	0	0.976901003885388	0.7	0.003	0	4	0.697
CEACAM6	Epithelial progenitor cell	0	1.52725717734394	0.799	0.085	0	0	0.714
CEACAM6	Cancer stem cell	0	1.52725717734394	0.799	0.085	0	0	0.714
CEACAM6	Goblet cell	0	1.52725717734394	0.799	0.085	0	0	0.714
CELF2	Memory B cell precursor	1.38290125127609e-96	0.601727243884985	0.558	0.261	2.66651019271057e-92	1	0.297
CFAP126	Respiratory ciliated cell	0	0.9994400936287	0.581	0.004	0	8	0.577
CFD	Complement-secreting cancer associated fibroblast	0	0.940416264241966	0.785	0.107	0	2	0.678
CFD	CD1C-CD141- dendritic cell	0	0.940416264241966	0.785	0.107	0	2	0.678
CFD	Adipocyte progenitor cell	0	0.940416264241966	0.785	0.107	0	2	0.678
CFD	Inflammatory cancer©\associated fibroblast (iCAF)	0	0.940416264241966	0.785	0.107	0	2	0.678
CFH	Secretory cell	1.91401731753143e-279	1.57547879442633	0.895	0.083	3.6906081916641e-275	5	0.812
CFH	Complement-secreting cancer associated fibroblast	1.91401731753143e-279	1.57547879442633	0.895	0.083	3.6906081916641e-275	5	0.812
CHST9	Astrocyte	0	1.10927530223	0.716	0.003	0	8	0.713
CLDN18	LGR5+ stem cell	1.15834604142297e-225	0.781114782427491	0.418	0.01	2.23352283707178e-221	6	0.408
CLDN3	Epithelial cell	7.93938482539453e-39	1.09329610167426	0.73	0.183	1.53087218203257e-34	8	0.547
CLDN3	Epithelial cell	0	0.646229035062968	0.575	0.05	0	0	0.525
CLDN3	Epithelial cell	7.93938482539453e-39	1.09329610167426	0.73	0.183	1.53087218203257e-34	8	0.547
CLDN3	Epithelial cell	0	0.646229035062968	0.575	0.05	0	0	0.525
CLDN4	Epithelial cell	0	1.13468659924478	0.807	0.107	0	0	0.7
CLDN4	Damage-associated transient progenitor cell	0	1.13468659924478	0.807	0.107	0	0	0.7
CLDN4	Epithelial cell	0	1.13468659924478	0.807	0.107	0	0	0.7
CLDN4	Epithelial cell	0	1.13468659924478	0.807	0.107	0	0	0.7
CLDN4	Endothelial cell	0	1.13468659924478	0.807	0.107	0	0	0.7
CLDN5	Endothelial cell	0	2.41149714985403	0.798	0.008	0	4	0.79
CLDN5	Endothelial cell	0	2.41149714985403	0.798	0.008	0	4	0.79
CLDN5	Endothelial cell	0	2.41149714985403	0.798	0.008	0	4	0.79
